t_s,rx_pkts,rx_bps,rx_udp_pkts,rx_udp_bps,tx_pkts,tx_bps,tx_udp_pkts,tx_udp_bps,rx_tcp_pkts,rx_tcp_bps,rx_icmp_pkts,rx_icmp_bps,tx_qdrop_pkts,tx_qdrop_bps
169.000,338,837520.000,167,97920.000,0,0.000,0,0.000,170,739088.000,0,0.000,0,0.000
170.000,346,1472032.000,101,71336.000,0,0.000,0,0.000,240,1386008.000,0,0.000,0,0.000
171.000,327,1723608.000,88,66864.000,0,0.000,0,0.000,235,1654696.000,0,0.000,0,0.000
172.000,342,622776.000,198,148816.000,0,0.000,0,0.000,136,457096.000,4,2688.000,0,0.000
173.000,336,532248.000,231,153008.000,0,0.000,0,0.000,104,378640.000,1,600.000,0,0.000
174.000,312,781328.000,137,95848.000,0,0.000,0,0.000,169,675088.000,3,8856.000,0,0.000
175.000,325,1440144.000,102,66160.000,0,0.000,0,0.000,219,1369504.000,1,2944.000,0,0.000
176.000,327,1785336.000,68,43448.000,0,0.000,0,0.000,253,1724256.000,1,2944.000,0,0.000
177.000,321,766048.000,135,85960.000,0,0.000,0,0.000,184,678760.000,1,816.000,0,0.000
178.000,342,493008.000,204,124760.000,0,0.000,0,0.000,130,351368.000,3,2192.000,0,0.000
179.000,336,645696.000,167,104592.000,0,0.000,0,0.000,158,533472.000,7,5584.000,0,0.000
180.000,320,924648.000,136,79000.000,0,0.000,0,0.000,178,841664.000,3,2448.000,0,0.000
181.000,333,1382704.000,102,62008.000,0,0.000,0,0.000,225,1316312.000,4,3360.000,0,0.000
182.000,327,525880.000,186,121328.000,0,0.000,0,0.000,137,390376.000,0,0.000,0,0.000
183.000,323,659824.000,170,118048.000,0,0.000,0,0.000,150,539840.000,1,912.000,0,0.000
184.000,323,787160.000,141,88984.000,0,0.000,0,0.000,179,696032.000,2,1632.000,0,0.000
185.000,319,1470752.000,72,43584.000,0,0.000,0,0.000,242,1412176.000,1,816.000,0,0.000
186.000,333,391216.000,205,131904.000,0,0.000,0,0.000,123,256752.000,0,0.000,0,0.000
187.000,314,274784.000,216,136056.000,0,0.000,0,0.000,91,134936.000,4,2256.000,0,0.000
188.000,350,333912.000,213,133160.000,0,0.000,0,0.000,133,186576.000,0,0.000,0,0.000
189.000,340,1809232.000,50,28616.000,0,0.000,0,0.000,290,1780616.000,0,0.000,0,0.000
190.000,332,563768.000,144,81712.000,0,0.000,0,0.000,186,480632.000,1,912.000,0,0.000
191.000,355,490680.000,226,139456.000,0,0.000,0,0.000,128,350712.000,0,0.000,0,0.000
192.000,330,782128.000,161,104224.000,0,0.000,0,0.000,165,663728.000,0,0.000,0,0.000
193.000,342,1851584.000,81,57768.000,0,0.000,0,0.000,257,1791368.000,1,912.000,0,0.000
194.000,324,1060176.000,95,67216.000,0,0.000,0,0.000,225,978784.000,0,0.000,0,0.000
195.000,327,236720.000,222,134112.000,0,0.000,0,0.000,103,101280.000,1,816.000,0,0.000
196.000,319,452848.000,161,105784.000,0,0.000,0,0.000,148,329208.000,2,1632.000,0,0.000
197.000,328,241112.000,258,173336.000,0,0.000,0,0.000,62,63680.000,0,0.000,0,0.000
198.000,329,254320.000,258,175040.000,0,0.000,0,0.000,60,72736.000,3,2448.000,0,0.000
199.000,342,254152.000,275,178200.000,0,0.000,0,0.000,59,70944.000,3,2448.000,0,0.000
200.000,345,222064.000,267,156392.000,0,0.000,0,0.000,68,59640.000,3,2448.000,0,0.000
201.000,349,229608.000,278,167136.000,0,0.000,0,0.000,56,41048.000,5,4176.000,0,0.000
202.000,324,233248.000,251,141400.000,0,0.000,0,0.000,64,75112.000,0,0.000,0,0.000
203.000,333,197072.000,288,161872.000,0,0.000,0,0.000,37,30800.000,1,816.000,0,0.000
204.000,348,230480.000,288,178888.000,0,0.000,0,0.000,54,48472.000,1,560.000,0,0.000
205.000,343,259944.000,270,163848.000,0,0.000,0,0.000,63,78240.000,2,1632.000,0,0.000
206.000,331,213088.000,257,151848.000,0,0.000,0,0.000,64,55112.000,3,2544.000,0,0.000
207.000,344,291656.000,254,196096.000,0,0.000,0,0.000,79,89320.000,2,1632.000,0,0.000
208.000,358,257592.000,283,188432.000,0,0.000,0,0.000,65,61536.000,2,3528.000,0,0.000
209.000,338,589472.000,179,121824.000,0,0.000,0,0.000,144,450376.000,4,11640.000,0,0.000
210.000,335,1408808.000,105,74096.000,0,0.000,0,0.000,219,1314520.000,1,2944.000,0,0.000
211.000,332,287760.000,233,129752.000,0,0.000,0,0.000,89,140760.000,0,0.000,0,0.000
212.000,347,589864.000,217,121936.000,0,0.000,0,0.000,121,462408.000,3,2448.000,0,0.000
213.000,328,1185424.000,136,99616.000,0,0.000,0,0.000,185,1082144.000,2,1104.000,0,0.000
214.000,312,1173112.000,102,83544.000,0,0.000,0,0.000,202,1084560.000,3,2448.000,0,0.000
215.000,338,604640.000,193,146288.000,0,0.000,0,0.000,141,444176.000,0,0.000,0,0.000
216.000,320,376304.000,216,130464.000,0,0.000,0,0.000,101,243392.000,3,2448.000,0,0.000
217.000,322,684976.000,173,112768.000,0,0.000,0,0.000,147,570576.000,2,1632.000,0,0.000
218.000,329,370184.000,208,123632.000,0,0.000,0,0.000,118,232488.000,1,912.000,0,0.000
219.000,331,1616200.000,107,77032.000,0,0.000,0,0.000,222,1537536.000,2,1632.000,0,0.000
220.000,327,1691464.000,82,49328.000,0,0.000,0,0.000,245,1642136.000,0,0.000,0,0.000
221.000,311,805112.000,150,91696.000,0,0.000,0,0.000,157,698632.000,2,1632.000,0,0.000
222.000,328,454328.000,225,135288.000,0,0.000,0,0.000,99,304256.000,2,1632.000,0,0.000
223.000,341,697888.000,206,130592.000,0,0.000,0,0.000,129,562400.000,6,4896.000,0,0.000
224.000,328,976456.000,128,79128.000,0,0.000,0,0.000,200,897328.000,0,0.000,0,0.000
225.000,322,562216.000,164,105880.000,0,0.000,0,0.000,156,443184.000,0,0.000,0,0.000
226.000,319,444304.000,186,112096.000,0,0.000,0,0.000,133,332208.000,0,0.000,0,0.000
227.000,327,249656.000,233,134704.000,0,0.000,0,0.000,94,114952.000,0,0.000,0,0.000
228.000,319,319656.000,205,118232.000,0,0.000,0,0.000,113,200768.000,1,656.000,0,0.000
229.000,320,1493264.000,85,47304.000,0,0.000,0,0.000,233,1432808.000,0,0.000,0,0.000
230.000,351,441976.000,206,129184.000,0,0.000,0,0.000,140,297816.000,2,1312.000,0,0.000
231.000,336,538672.000,201,117808.000,0,0.000,0,0.000,131,418128.000,3,2224.000,0,0.000
232.000,325,709304.000,185,119712.000,0,0.000,0,0.000,140,589592.000,0,0.000,0,0.000
233.000,332,1110960.000,134,84024.000,0,0.000,0,0.000,196,1025912.000,0,0.000,0,0.000
234.000,329,365864.000,214,142744.000,0,0.000,0,0.000,111,220112.000,4,3008.000,0,0.000
235.000,335,327800.000,228,157976.000,0,0.000,0,0.000,106,169008.000,1,816.000,0,0.000
236.000,336,536008.000,174,113920.000,0,0.000,0,0.000,158,419896.000,1,656.000,0,0.000
237.000,323,922448.000,87,60440.000,0,0.000,0,0.000,232,847688.000,1,656.000,0,0.000
238.000,324,1539048.000,53,50520.000,0,0.000,0,0.000,267,1474208.000,1,656.000,0,0.000
239.000,319,977200.000,106,74984.000,0,0.000,0,0.000,205,892672.000,7,9032.000,0,0.000
240.000,322,957640.000,114,76816.000,0,0.000,0,0.000,205,878504.000,3,2320.000,0,0.000
241.000,341,1256336.000,127,78936.000,0,0.000,0,0.000,213,1176584.000,1,816.000,0,0.000
242.000,329,1067136.000,93,64584.000,0,0.000,0,0.000,233,988584.000,1,816.000,0,0.000
243.000,331,496664.000,142,95936.000,0,0.000,0,0.000,188,399912.000,1,816.000,0,0.000
244.000,332,966040.000,147,91352.000,0,0.000,0,0.000,180,859312.000,3,2224.000,0,0.000
245.000,327,991536.000,127,99480.000,0,0.000,0,0.000,195,888184.000,4,3360.000,0,0.000
246.000,321,1462672.000,102,79872.000,0,0.000,0,0.000,218,1382288.000,0,0.000,0,0.000
247.000,356,770256.000,123,100608.000,0,0.000,0,0.000,233,669648.000,0,0.000,0,0.000
248.000,328,552408.000,176,140336.000,0,0.000,0,0.000,138,378024.000,10,19872.000,0,0.000
249.000,334,768360.000,151,100872.000,0,0.000,0,0.000,180,660688.000,3,6800.000,0,0.000
250.000,331,1079264.000,123,93616.000,0,0.000,0,0.000,205,979176.000,2,5960.000,0,0.000
251.000,326,1378304.000,82,49848.000,0,0.000,0,0.000,243,1327944.000,0,0.000,0,0.000
252.000,326,571248.000,133,95912.000,0,0.000,0,0.000,187,459176.000,4,3008.000,0,0.000
253.000,321,953576.000,106,66936.000,0,0.000,0,0.000,215,886640.000,0,0.000,0,0.000
254.000,325,1031784.000,161,102712.000,0,0.000,0,0.000,164,929072.000,0,0.000,0,0.000
255.000,335,1556912.000,98,62840.000,0,0.000,0,0.000,237,1494072.000,0,0.000,0,0.000
